id,price,year,manufacturer,model,condition,odometer,title_status,vin,type,lat,long
2480,1540,80,37,2208,0,2488,0,5695,1,578,262
2479,577,73,35,2722,0,6634,0,4971,13,578,262
2477,1976,84,37,351,0,418,0,6680,1,578,262
2476,1889,80,37,3772,0,2826,0,5756,9,578,262
2474,1984,84,37,2208,0,382,0,5660,1,578,262
2473,767,81,16,1517,0,2727,0,5550,10,578,262
2472,748,78,37,1011,0,7372,0,5041,10,578,262
2470,1589,80,19,3871,0,2963,0,207,1,578,262
2469,1014,82,29,775,0,2959,0,3080,10,578,262
2468,1460,82,29,2532,0,1209,0,3022,10,578,262
2467,1540,81,22,2284,0,1022,0,6724,10,578,262
2447,831,78,11,382,0,953,0,4105,8,578,262
2446,1527,81,4,3919,0,2497,0,7571,1,578,262
2445,935,79,12,2049,0,3079,0,4340,10,578,262
2444,452,72,4,207,0,6330,0,7523,10,578,262
2443,596,75,7,3723,0,5239,0,2490,1,578,262
2442,781,77,3,708,0,4628,0,7288,10,578,262
2441,1979,80,13,4010,0,4180,0,2403,1,578,262
2440,1142,80,12,1935,0,1021,0,4366,8,578,262
2439,1269,80,15,2694,0,2872,0,5233,8,578,262
2438,1344,79,13,721,0,4073,0,2386,1,578,262
2437,1475,67,7,3318,0,7510,0,2202,9,578,262
2436,1362,72,12,1868,0,7777,0,1717,9,578,262
2435,318,69,8,233,0,6789,0,3357,10,578,262
2434,1362,77,13,4010,0,4597,0,2398,1,578,262
2433,1220,79,4,207,0,3338,0,7345,10,578,262
2432,1324,71,7,3318,0,7163,0,2198,9,578,262
2431,557,69,13,4026,0,8253,0,2362,1,578,262
2430,1425,83,15,1122,0,532,0,7200,8,578,262
2429,748,80,8,116,0,3031,0,116,10,578,262
2427,1362,82,1,2237,0,1709,0,30,10,578,262
2426,1659,76,13,3234,0,8126,0,2558,9,578,262
2425,1605,81,15,2831,0,3524,0,5291,1,578,262
2424,1310,81,35,3909,0,2314,5,6139,10,578,262
2423,781,72,35,2248,0,5899,0,6103,13,578,262
2422,1732,81,15,2831,0,3781,0,5289,1,578,262
2421,1344,81,9,1061,0,2156,0,3429,8,578,262
2420,935,80,15,1258,0,2332,5,5361,1,578,262
2419,1693,81,4,3932,0,3937,0,5851,1,578,262
2417,1540,83,9,1074,0,1667,0,3406,10,578,262
2416,1269,80,6,820,0,2184,0,1968,10,578,262
2361,427,76,16,1518,1,5726,0,5543,10,539,256
2355,337,67,32,44,3,8507,0,2,11,556,279
2354,2185,68,7,974,1,6059,0,2,11,578,262
1922,567,72,32,17,1,8460,0,2,9,63,233
1872,969,81,38,2299,0,1020,0,4797,10,497,267
2331,611,61,4,4036,0,3724,0,5144,3,578,262
2329,714,73,4,3,0,3357,0,7507,8,578,262
2328,1499,81,4,207,0,1860,0,7423,10,578,262
2326,1454,81,1,3656,0,1908,0,56,10,578,262
2301,411,69,19,2424,0,4779,0,2,0,447,277
2275,411,64,12,1908,3,8315,0,2,11,509,286
2123,1445,80,25,888,1,1750,0,2,10,1098,287
2112,1429,75,19,3871,1,3789,1,2856,13,473,295
2065,424,69,39,3964,0,6315,0,7905,1,578,262
2055,1271,78,12,1711,0,4779,0,2,0,552,331
2050,91,73,7,2505,2,7924,0,1940,10,578,262
1871,966,82,38,2299,0,770,0,4780,10,497,267
1870,996,82,38,2768,0,2061,0,3215,10,497,267
1863,1860,81,12,1711,0,2543,0,1399,11,497,267
1862,700,80,20,2009,0,1556,0,7049,5,497,267
1851,406,67,12,2937,1,7814,0,2,9,556,279
1845,1556,36,0,90,0,278,0,2,3,666,282
1802,1039,70,32,36,0,4779,0,2,0,549,278
1800,58,64,24,2883,2,7706,0,6309,10,500,270
1795,696,79,29,775,1,4911,0,3084,10,578,262
1794,187,71,38,2929,1,6969,0,7842,5,556,279
1783,337,69,4,3922,3,4779,0,2,0,500,270
1776,337,70,7,3573,0,6347,0,2,0,248,247
1718,1401,72,12,3511,3,4703,0,1741,11,72,238
1717,750,69,32,17,3,5158,0,637,11,72,238
1714,764,71,7,827,3,7713,0,2,11,1034,291
1712,1824,79,3,3101,1,4779,0,2,10,85,240
1689,535,73,3,684,0,4043,0,7287,10,578,262
1673,238,69,0,3525,1,4779,0,6864,0,578,262
1665,693,72,17,2067,0,4271,0,6527,10,578,262
1658,764,28,7,1514,3,2276,0,2,11,578,262
1642,1043,68,32,162,0,4779,0,2,0,148,242
1633,231,72,9,2143,3,6536,0,2,6,500,270
1614,633,76,39,961,0,4929,0,7896,8,578,262
1578,337,75,37,4005,1,5304,0,6580,10,500,270
1465,186,72,27,1226,0,4779,0,2,0,487,252
693,1101,72,6,1592,1,4779,0,2,1,85,240
1447,482,79,11,382,0,3598,0,4096,8,578,262
1446,633,78,7,2505,0,5667,0,1816,10,578,262
1437,560,68,37,3532,3,8276,0,2,0,578,262
1436,2037,82,0,488,4,27,0,7747,0,1034,291
1431,736,79,37,1011,1,7116,0,5070,10,579,283
1430,611,79,38,2768,1,6498,0,3203,10,579,283
1372,149,70,35,2008,0,4779,4,2,0,613,285
1345,633,75,37,3553,0,6112,0,5720,9,578,262
692,1412,78,12,1711,1,4779,0,2,9,85,240
1196,699,79,20,3429,1,4855,0,7074,0,1034,291
1127,1605,81,25,1442,0,887,0,7694,10,578,262
1126,186,70,35,858,3,4779,0,5155,7,1286,294
1105,269,79,9,2143,0,4779,0,2,0,500,270
1011,1749,78,37,1954,1,1970,0,6666,1,500,270
1001,411,66,37,3764,0,8561,0,2,0,556,279
988,1260,77,32,44,0,4059,0,413,9,578,262
973,949,42,7,921,1,4779,0,2,0,500,270
908,969,77,15,741,1,3001,0,2,1,578,262
899,509,72,4,266,4,6127,0,2,10,1034,291
886,149,69,12,2643,0,4779,0,3249,0,1034,291
880,369,79,0,471,1,4779,0,2,0,2,293
803,1302,83,0,468,0,789,0,3366,0,535,257
799,1177,77,7,3573,0,5339,0,2510,1,497,267
798,2141,84,13,3202,0,260,0,2647,11,497,267
797,1671,78,37,3764,0,3848,0,5780,11,497,267
795,1650,82,15,1258,0,843,0,3898,1,497,267
796,1961,84,13,1031,0,245,0,2621,11,497,267
793,764,77,13,3607,0,4556,0,3746,1,497,267
794,1150,82,5,1544,0,349,0,6879,1,497,267
792,2099,80,13,3253,0,2493,0,2585,11,497,267
704,880,80,19,1092,0,4377,0,288,1,574,281
700,1698,81,32,17,1,4779,0,2,9,85,240
699,1580,80,23,2669,1,4779,0,2,1,85,240
698,1876,81,25,2120,1,4779,0,2,1,85,240
697,949,75,23,2669,1,4779,0,2,1,85,240
696,870,75,12,1640,1,4779,0,2,1,85,240
694,870,76,4,224,1,4779,0,2,3,85,240
691,1662,78,6,1592,1,4779,0,2,1,85,240
689,2063,83,32,19,5,110,0,513,9,500,270
684,2,57,7,1007,1,3512,0,3660,4,500,270
683,722,79,24,202,1,585,0,6324,5,488,272
655,1220,81,15,1258,0,2380,0,3877,1,578,262
653,337,54,37,351,3,8541,0,6567,1,471,289
547,242,64,37,1234,1,2812,0,2,10,578,262
497,915,71,7,3285,0,7107,0,3715,9,578,262
14677,1791,81,7,3284,0,3518,0,4426,9,1622,2247
441,311,69,15,2694,0,8402,0,5218,8,578,262
350,855,68,12,1786,1,6402,0,2,9,1034,291
342,483,67,7,3586,0,7112,0,2,0,500,270
340,295,71,12,1497,1,7912,0,2,1,1034,291
333,362,72,15,746,1,7455,0,6284,10,578,262
295,1553,80,37,3532,0,4779,4,2,0,549,278
289,1271,65,12,1912,1,1513,0,2,0,525,276
233,325,69,7,3688,0,6597,0,2436,1,574,281
102,296,71,19,2151,3,6854,0,3311,1,556,279
122,581,66,12,1637,3,8629,0,1191,1,556,279
17392,539,71,7,3297,0,4779,0,2,0,1804,1859
17391,201,73,29,3160,0,4779,0,2,0,1824,1867
17390,258,76,29,3160,0,4779,4,2,0,1818,1863
107,85,66,12,3587,1,7505,0,774,10,1017,288
17378,1085,81,35,2399,1,3251,0,2,10,1908,1875
17373,122,72,39,3967,3,7543,0,7950,1,1826,2031
17372,220,69,7,3573,3,7112,0,2,1,1962,1868
17343,1482,78,7,3573,0,5596,0,2522,8,1681,2212
17339,1941,78,13,3201,0,6274,0,2593,9,1681,2212
17338,2000,82,12,1745,0,3871,0,1232,9,1681,2212
16525,337,75,15,733,3,3120,0,2,10,1743,2161
17335,1822,78,32,160,0,5312,0,4226,9,1681,2212
17334,1427,79,32,17,0,2195,0,4184,9,1681,2212
17332,1921,82,32,296,0,5759,0,4172,9,1681,2212
17331,1781,77,12,1766,0,6282,0,1316,9,1681,2212
16390,2113,80,13,3201,0,3936,0,2549,9,1622,2247
17330,1811,77,13,3201,0,4336,0,2543,9,1681,2212
17329,1781,76,32,0,0,4446,0,4311,9,1681,2212
17327,1610,79,19,3871,0,4769,0,180,1,1681,2212
17326,1772,76,12,1766,0,4222,0,1344,9,1681,2212
16379,406,72,9,2143,3,5938,0,688,12,1609,2164
17314,411,50,7,2355,3,6529,2,2,9,1757,2156
17300,359,77,29,3024,0,5938,0,2,0,2010,2171
17299,146,69,16,3391,0,4779,0,2,0,2011,2168
17229,296,78,12,951,4,6656,0,2,5,1807,2123
17218,174,72,24,409,1,8687,0,2,10,1807,2123
17214,539,76,35,2727,1,6432,0,5154,0,1905,1973
17211,220,67,7,3284,0,4779,0,2,0,1902,1913
17206,224,72,16,1517,1,6249,0,2,10,1807,2123
15017,736,72,13,3202,4,5366,0,2,0,1612,2238
17204,99,66,15,765,1,4779,0,2,10,1750,2154
17201,223,68,12,2940,1,4779,0,2,11,1758,2159
17191,296,77,7,1289,1,5713,0,2,10,1807,2123
17186,150,70,35,2251,4,4779,0,2,10,1748,2144
17184,75,71,35,2248,2,8231,0,2,5,1963,2048
17183,484,75,15,1258,1,6196,0,5976,1,1893,1912
17172,347,72,15,1122,3,4124,4,2,0,1613,2121
17171,764,79,4,292,0,6936,0,2,0,1905,1973
17166,153,72,35,1983,3,6736,0,2,1,1699,2131
17123,695,77,37,2208,3,7291,0,2,1,1843,2033
16378,258,72,0,3523,0,5765,0,6548,0,1871,1940
16375,1929,83,7,3723,0,717,0,2452,1,1622,2247
17058,269,71,12,2937,3,5878,0,2,11,1786,2176
17029,318,71,12,2943,0,4779,0,2,11,1849,2188
17023,103,69,35,2262,1,4779,0,2,0,1640,2096
17010,1177,81,37,1011,1,2321,0,2,10,1812,2110
16997,504,78,37,1019,3,5248,0,2,10,1952,1948
16970,61,67,38,2299,2,7165,2,4833,10,1785,1919
16949,504,73,35,2722,1,6149,0,4967,1,1723,2203
16936,512,69,37,2230,0,4779,0,2,0,1643,2222
16881,411,68,12,1898,3,5141,0,949,11,1626,2035
16872,2049,76,0,560,3,8674,0,2,11,1913,1907
16810,262,73,35,2003,3,6812,0,2,1,1813,2099
16786,313,66,37,3768,3,8562,0,2,11,1888,1893
16784,1304,78,12,1802,0,4779,0,2,0,1714,2207
16783,891,69,22,3141,0,4779,0,2,0,1714,2207
16370,1880,76,12,1792,0,4528,0,927,8,1637,2248
14800,733,62,0,500,3,7345,0,1798,11,1571,1842
16780,508,73,0,1233,0,4779,0,2,0,1714,2207
16772,888,79,35,2263,3,4201,0,6111,13,1936,1921
16770,333,68,39,3805,3,5423,0,7923,13,1936,1921
16768,464,77,24,2541,3,4614,0,6326,5,1936,1921
16769,464,76,29,2532,3,4371,4,3011,10,1936,1921
16765,686,78,7,1563,3,5912,0,3782,13,1936,1921
16763,333,70,35,2417,3,7443,0,4968,13,1936,1921
16764,407,71,15,758,3,3474,0,2737,10,1936,1921
16762,464,76,35,2722,3,6412,0,4983,13,1936,1921
16761,888,77,5,1537,3,4375,0,5324,13,1936,1921
16757,701,80,20,2714,3,4668,0,5897,10,1936,1921
16755,618,79,9,2143,3,4309,0,3484,12,1936,1921
16756,505,76,29,3011,3,6177,0,6477,13,1936,1921
16759,664,73,15,1258,3,5743,0,5350,13,1936,1921
16754,407,72,37,2957,3,7127,0,6842,1,1936,1921
16741,802,77,13,721,0,5826,0,2377,0,1672,2208
16740,1362,78,32,160,0,6307,0,4200,9,1672,2208
16734,1177,77,12,1657,0,4965,0,1159,0,1672,2208
16730,802,70,12,2937,0,2631,0,1793,9,1672,2208
16728,1550,81,32,17,0,1397,0,439,9,1672,2208
16720,1671,81,15,2831,0,1487,0,5293,11,1672,2208
16719,1422,82,35,1983,0,1726,0,6226,13,1672,2208
16718,1467,81,35,3909,0,2588,0,6144,10,1672,2208
16716,406,69,37,2857,0,3791,0,6603,5,1672,2208
16712,1704,76,12,3511,0,6819,0,1265,9,1672,2208
16706,884,81,29,2687,0,5512,0,4692,12,1672,2208
16705,1362,83,12,1601,0,963,0,1075,0,1672,2208
16704,1039,72,19,3871,0,5948,0,2900,0,1672,2208
16703,1172,78,4,3919,0,3254,0,7533,0,1672,2208
16702,1177,76,12,1711,0,5230,0,1524,11,1672,2208
16676,1071,76,37,3532,1,7084,0,2,0,1823,2125
16674,406,69,37,3175,0,6772,0,5642,0,1875,1934
16673,406,75,15,2702,0,6347,0,5223,0,1873,1939
16668,486,72,35,2722,0,3608,0,4956,0,1876,1937
16667,1039,79,13,721,0,4887,0,2376,0,1672,2208
16366,406,72,9,1367,0,6573,0,646,0,1874,1938
14799,1037,75,12,1753,3,5679,0,908,0,1571,1842
16665,1302,80,19,2151,0,3406,0,359,0,1672,2208
16663,504,78,35,2248,0,5995,0,6107,0,1873,1938
16658,577,76,8,3676,0,3039,0,3327,0,1875,1935
16656,793,75,32,2204,0,5458,0,667,0,1872,1937
16655,332,76,35,2001,0,7180,0,6212,0,1875,1939
16654,614,73,37,3532,3,7753,0,2,0,1823,2125
16653,616,72,19,2151,0,6250,0,2975,0,1672,2208
16652,1635,81,12,1853,0,3283,0,1353,11,1672,2208
16651,1302,81,32,17,0,5115,0,444,9,1672,2208
16634,493,73,13,721,0,6917,0,2335,0,1672,2208
16628,1635,80,19,3897,0,4169,0,208,0,1672,2208
16624,1671,79,12,3511,0,5850,0,1284,9,1672,2208
16622,1425,76,37,3532,0,1647,0,5826,9,1672,2208
16620,406,72,12,3602,0,6877,0,1117,13,1672,2208
16364,332,73,37,1233,0,6154,0,6578,0,1875,1937
14798,1066,77,12,1486,3,3797,0,914,11,1571,1842
16619,1671,80,12,3509,0,4363,0,1226,11,1672,2208
16615,887,73,37,3768,0,8026,0,5741,11,1672,2208
16613,1907,80,13,3239,0,5132,0,2581,11,1672,2208
16603,1362,81,39,3954,0,4168,0,7930,0,1672,2208
16602,958,78,12,1497,0,4287,0,3583,0,1672,2208
16599,724,78,12,1601,0,3740,0,1030,0,1672,2208
16590,263,67,32,162,0,4779,0,2,0,1939,2028
16584,798,78,12,1601,0,4275,0,1094,0,1672,2208
14675,1707,83,15,1258,0,2100,0,5382,1,1622,2247
16573,1302,76,37,3768,0,4894,0,5831,11,1672,2208
16571,1116,72,19,3871,0,4903,0,2895,0,1672,2208
16570,802,72,19,2151,0,3111,0,2971,0,1672,2208
16565,1665,82,12,1657,0,1249,0,1002,0,1672,2208
16554,490,68,22,3140,3,492,4,2,3,1757,2156
16552,406,77,19,2424,0,6196,0,303,0,1873,1935
16544,316,75,0,3521,0,4332,0,6547,0,1877,1936
16358,504,73,35,1983,0,3466,0,6188,0,1870,1932
14775,1789,69,13,982,3,3346,0,2316,11,1571,1842
16499,614,73,3,677,3,7334,0,2,5,1764,2077
16498,165,67,32,193,2,4911,0,2,9,1679,1860
16473,186,67,37,1231,3,8535,0,6579,10,1898,1900
16462,56,69,12,1601,0,4779,0,2,0,1913,1907
16418,1423,71,7,3331,0,8336,0,2215,11,1637,2248
16413,1803,82,25,2119,1,1824,0,7638,0,1897,1886
16409,220,69,35,1983,3,3911,0,2,1,1624,2186
16398,258,73,20,3031,0,4440,0,7036,0,1874,1939
16397,577,77,37,2857,0,4911,0,6620,0,1869,1942
16353,332,78,11,387,0,3809,0,4093,0,1869,1933
16352,258,76,20,2017,0,5513,0,7042,0,1874,1941
16345,1988,79,32,296,0,736,0,4255,8,1637,2248
16330,1177,77,7,3286,1,7228,0,2256,0,1723,2203
16321,332,70,37,3780,3,8234,0,2,11,1853,1969
16320,663,78,12,1657,3,6854,0,990,1,1609,2164
16304,149,68,37,1233,3,8415,0,2,0,1867,1916
16288,220,72,37,2531,1,7379,0,2,5,1905,1973
16271,614,72,4,294,1,6164,0,2,10,1643,2222
16267,1596,81,25,963,1,1198,0,7737,0,1897,1886
16258,103,64,26,2171,1,4779,0,2,0,1640,2096
16248,238,77,15,1122,3,6429,5,2,4,1736,1873
16145,186,69,25,894,3,8502,0,2,10,1781,1861
16136,996,78,37,2958,1,3654,0,6835,1,2301,321
16132,186,62,12,1711,3,8561,0,2,9,1702,2128
16122,1645,80,37,3555,1,2433,0,4722,11,1952,1948
14776,1806,80,12,1773,3,5524,0,1321,11,1571,1842
16100,833,82,35,2414,1,6101,0,2,10,1891,1954
16094,667,75,35,2724,1,4977,0,2,13,1891,1955
16090,455,72,39,3806,1,6854,0,2,13,1891,1954
16087,410,71,16,3119,1,4723,0,2,1,1891,1953
16086,805,79,35,2728,1,5995,0,2,13,1890,1954
16085,695,80,29,3024,4,4238,5,2,1,1892,1953
16083,1143,80,15,2833,1,6619,0,2,1,1891,1953
16081,739,75,32,44,1,7753,0,2,11,1891,1954
16079,361,70,15,1142,1,3512,0,2,4,1890,1954
16075,580,75,35,2727,1,4773,0,2,13,1891,1953
16074,782,81,29,775,1,3466,0,2,10,1891,1954
16072,917,79,29,2796,1,5366,0,2,1,1891,1953
16071,455,76,35,2252,1,5513,0,2,10,1890,1954
16069,667,79,35,2263,1,6154,0,2,13,1890,1953
16068,695,80,38,3624,1,4977,0,2,1,1891,1953
16066,739,77,15,1312,1,6475,0,2,1,1891,1954
16064,891,80,35,2737,4,4477,4,2,13,1891,1953
16063,667,79,28,2751,0,3415,4,2,1,1890,1953
16058,336,72,29,792,1,6854,0,2,10,1891,1953
16051,566,78,38,2675,1,6301,0,2,4,1890,1954
16044,1042,77,3,710,1,4773,0,2,10,1891,1954
16038,763,80,35,2398,1,4837,0,2,10,1891,1954
16036,76,59,37,1238,3,8591,0,6555,13,1610,2082
16034,410,73,37,1234,1,6386,0,2,10,1891,1953
16029,763,80,35,2398,1,5193,0,2,10,1890,1955
16025,390,78,20,3000,1,4440,0,2,5,1891,1954
16018,739,76,15,2695,1,6969,0,2,12,1889,1954
14774,1360,78,12,1773,3,5188,0,910,0,1571,1842
16014,508,72,39,3960,1,6656,0,2,13,1890,1953
15983,337,71,12,1844,3,4779,0,2,11,1755,1885
15980,296,64,19,3885,0,7927,0,2,0,1867,1916
15978,736,71,37,3532,0,5345,0,5721,9,1604,2240
15977,165,72,7,2239,3,7343,0,2,10,1797,1869
15966,696,76,32,53,1,7643,0,2,11,1686,2114
15927,1177,72,6,1593,1,5765,0,2,1,1712,2200
15924,1425,80,12,1802,1,4663,0,2,9,1712,2200
15831,887,76,12,1853,1,5650,0,1354,0,1714,2207
15923,887,76,15,2704,1,5995,0,2,6,1712,2200
15912,262,71,4,275,3,7937,0,2,0,1785,1919
15874,581,67,0,557,0,4779,0,2,0,1599,2250
15845,739,76,0,2871,0,4779,0,2,0,1714,2207
15843,1304,72,19,3881,0,4779,0,2,0,1714,2207
15833,1177,81,7,3286,1,5651,0,2283,0,1570,349
15832,966,75,37,3764,1,7581,0,5820,0,1570,349
14773,1464,80,12,1753,3,6647,0,880,11,1571,1842
15830,887,81,12,1964,1,3053,0,754,0,1570,349
15829,1039,72,12,1882,1,8288,0,1739,0,1570,349
15828,332,70,15,2831,3,7837,0,3902,0,1570,349
15826,577,73,17,2085,3,5240,0,6541,0,1570,349
15825,1039,75,12,1801,1,5104,0,1545,0,1570,349
15824,802,79,13,3607,1,6728,0,3748,0,1570,349
15513,483,75,15,1140,0,4779,0,2,0,1627,2220
15823,1039,73,37,3532,3,4411,0,5728,11,1706,2116
15818,663,76,24,1354,1,6456,0,6396,0,1570,349
15810,1039,73,37,3569,1,7178,0,2,9,1990,1995
15799,2124,82,13,3253,4,4977,0,2,9,1659,2249
15796,1241,77,37,3548,1,7495,0,2,9,1712,2200
15795,1039,79,39,3097,1,5044,0,7892,10,1629,1845
15791,1241,80,39,3096,1,3213,0,7890,10,1629,1845
15771,802,78,39,3097,1,5960,0,7893,10,1629,1845
15729,1302,79,39,3968,1,4382,0,7941,1,1629,1845
15726,1177,78,39,3958,1,4319,0,7934,1,1629,1845
15718,1269,79,39,3954,1,2742,0,2,1,1812,2110
15713,996,78,4,274,1,3177,0,7355,10,1905,1973
15711,1622,79,12,1486,3,2501,0,1703,12,2012,2169
15497,1592,79,0,2025,1,4779,0,2,0,1913,1907
14772,1360,76,32,160,3,5796,0,4273,0,1571,1842
15710,1298,82,32,2880,3,846,0,7975,12,2012,2169
15709,1110,75,7,1677,3,4276,0,2050,12,2012,2169
15681,456,77,35,1983,3,5412,0,6209,1,1828,2029
15666,452,71,39,3952,1,6936,0,2,1,2013,2178
15650,296,57,19,3875,2,7954,0,2892,7,1718,2122
15635,663,77,7,1001,1,6573,0,2,4,1712,2200
15625,1580,80,13,3212,1,6772,0,2,9,1653,2233
15624,149,68,19,2151,3,7153,0,2,1,1806,2054
15614,1302,82,29,2685,0,4647,0,3167,12,1622,2247
15610,1635,82,12,3695,0,1715,0,1780,12,1622,2247
15604,406,67,37,1014,1,4646,0,2,10,1812,2110
15602,122,62,35,2410,3,8375,0,2,13,1902,1913
15600,456,75,13,1031,3,4779,0,2,11,1913,1907
15583,272,73,35,2394,1,7859,0,2,10,2013,2178
15581,1362,76,13,3201,1,2634,0,2649,0,1723,2203
15580,220,71,0,2275,0,7974,0,2,2,1907,2150
15566,220,62,22,1579,1,7643,0,2,10,1774,2175
14771,1423,78,7,3328,3,3645,0,2083,11,1571,1842
15479,802,76,5,2378,1,1905,0,2,10,1997,1990
15478,1948,82,12,1711,0,4779,0,2,0,1787,1931
15471,1698,83,19,1092,0,4779,0,2,0,1787,1931
15463,1903,80,13,3223,0,4779,0,2,0,1787,1931
15462,1623,44,7,1514,0,4779,0,2,0,1787,1931
15461,2020,77,12,1792,0,4779,0,2,0,1787,1931
15459,2041,81,12,1785,0,4779,0,2,0,1787,1931
15456,146,67,35,1983,4,4779,0,2,0,1570,349
15455,1851,79,12,1752,0,4779,0,2,0,1787,1931
15450,2063,81,12,1751,0,4779,0,2,0,1787,1931
15443,1545,76,12,1801,1,2471,0,2,9,1653,2233
15442,1662,82,12,1505,0,4779,0,2,0,1787,1931
15383,567,78,7,1563,1,5103,0,2,0,1652,1909
15348,223,72,39,3951,4,4779,0,2,13,1749,2143
15334,174,71,34,2283,1,3832,0,2,10,1774,2175
15324,337,47,38,2929,1,3998,0,2,5,1897,1886
15323,337,47,38,2929,1,3998,0,2,5,1897,1886
15312,263,70,7,3573,3,8532,0,2,1,1897,1886
15291,1302,83,35,2001,1,837,4,2,1,1625,2113
15286,1281,82,15,1131,4,1157,0,2,5,1897,1886
15143,1425,82,35,2000,1,658,4,2,1,1625,2113
15269,97,69,15,754,3,8269,0,2725,10,1903,1908
15225,1290,79,3,719,3,5008,0,7330,10,1867,1916
15191,1928,80,32,17,0,1664,0,595,9,1637,2248
15179,1906,81,19,3871,0,774,0,170,1,1637,2248
15174,296,70,12,1478,3,7643,0,2,12,1933,1852
15167,764,67,37,3764,0,4779,0,2,0,1897,1886
15166,1831,80,7,3284,0,7064,0,2090,9,1637,2248
15164,1605,84,35,2724,4,300,4,2,13,1625,2113
15163,917,79,29,2799,1,4428,0,2,1,1666,2210
15141,1589,81,37,3532,1,2394,0,4705,11,1840,1889
15154,504,72,12,1497,1,6111,0,3571,1,1723,2203
15150,1487,82,35,2737,1,777,4,2,13,1625,2113
15148,1567,83,35,2737,4,396,4,2,13,1625,2113
15147,1142,81,35,2408,1,1156,4,2,10,1625,2113
15146,1539,79,7,3286,3,3503,0,2274,11,1802,2135
15145,1388,82,35,2737,1,725,4,2,13,1625,2113
15140,149,75,29,775,0,4779,0,2,0,1897,1886
15139,1241,83,35,1277,1,1565,4,2,1,1625,2113
15138,2085,80,12,1766,0,4830,0,1301,9,1622,2247
15137,1972,80,12,1766,0,5352,0,1295,9,1622,2247
15124,1177,77,12,1711,0,4016,0,1436,9,1672,2208
15122,663,69,12,1711,0,7752,0,1653,9,1672,2208
15121,658,70,32,17,0,6845,0,642,9,1672,2208
15120,887,75,32,17,0,6165,0,4279,9,1672,2208
15119,1073,73,7,3328,0,7351,0,2226,11,1672,2208
15118,1039,69,7,3328,0,5883,0,2212,11,1672,2208
15117,1553,82,7,3286,0,4681,0,2279,9,1672,2208
15116,1330,79,7,3286,0,5921,0,2289,11,1672,2208
15115,955,72,7,3286,0,3978,0,2152,11,1672,2208
15094,696,76,4,271,1,4277,0,2,10,1897,1886
15065,351,72,13,721,1,4779,0,2,1,2009,1952
15046,1230,79,32,17,0,3698,0,2,9,1667,2219
15036,281,66,7,3328,2,3862,0,2,11,1905,1973
15025,97,60,29,2789,2,4730,0,2,1,1715,2107
14674,1241,82,12,1657,0,4036,0,992,1,1622,2247
14985,162,72,39,3102,4,4779,0,2,10,1759,2086
14973,182,70,35,2459,1,4779,0,2,13,1756,2140
14970,97,59,5,1058,2,5722,0,2,13,1761,1975
14955,332,75,35,1999,3,7582,0,2,0,1697,1997
14892,802,78,38,2326,1,1970,0,2,13,1712,2200
14891,1425,77,6,1598,1,5995,0,2,9,1712,2200
14890,1116,75,7,3582,1,6892,0,2,1,1712,2200
14673,1635,81,37,3764,0,4736,0,5836,9,1622,2247
14670,1791,81,12,1657,0,1542,0,1012,1,1622,2247
14889,1929,80,13,4017,1,3809,0,2,1,1712,2200
14888,1116,78,15,2837,1,5458,0,2,1,1712,2200
14886,2008,80,25,915,1,2606,0,2,10,1712,2200
14885,1589,83,12,3715,4,432,0,2,12,1712,2200
14884,2046,80,25,915,1,1805,0,2,10,1712,2200
14881,1954,80,0,615,1,1697,0,2,4,1712,2200
14880,1509,79,13,3278,1,6196,0,2,9,1712,2200
14879,802,76,4,12,1,3317,0,2,4,1712,2200
14878,802,71,37,3541,1,7895,0,2,9,1712,2200
14877,300,75,7,1177,3,6193,0,1820,10,1936,1921
14875,701,80,20,2714,3,4668,0,5897,10,1936,1921
14876,888,77,5,1537,3,4375,0,5324,13,1936,1921
14874,333,70,35,2417,3,7443,0,4968,13,1936,1921
14873,686,78,7,1563,3,5912,0,3782,13,1936,1921
14872,505,76,29,3011,3,6177,0,6477,13,1936,1921
14871,664,73,15,1258,3,5743,0,5350,13,1936,1921
14870,663,77,37,3195,1,7318,0,2,6,1712,2200
14668,2029,82,37,3764,0,799,0,5738,9,1622,2247
14664,1302,81,37,3532,0,2662,0,5803,9,1622,2247
14868,736,66,12,3616,1,5458,0,2,3,1712,2200
14866,577,77,12,1628,1,4663,0,2,1,1712,2200
14863,1177,76,37,3559,1,6656,0,2,11,1712,2200
14859,663,75,0,458,1,3911,0,2,10,1712,2200
14858,1039,76,3,2896,1,5036,0,2,1,1712,2200
14842,146,70,12,1660,1,8578,0,2,1,1712,2200
14838,1551,77,12,1898,1,4170,0,1343,0,1660,2257
14836,91,59,7,991,0,8333,2,2,0,1773,1866
14835,504,70,29,812,1,7643,0,2,1,1712,2200
14827,504,68,32,48,1,6468,0,2,9,1986,1994
14826,1302,73,32,2389,1,3963,0,2,9,1712,2200
14824,104,70,39,3959,3,5568,0,2,13,1905,1973
14809,1015,81,12,1611,4,4917,0,2,1,1707,1850
14801,1301,73,12,1791,3,3577,0,905,11,1571,1842
14797,1239,73,12,1753,3,3135,0,1727,0,1571,1842
14796,963,62,12,1486,3,946,0,939,11,1571,1842
14795,321,67,13,3201,3,5938,4,2,11,1827,1968
14793,1508,79,32,160,3,6017,0,4207,11,1571,1842
